Customer_ID,Transaction_ID,Transaction_Date,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method,Region,Gender,Age,Unit_Cost
881,7441,2024-03-14,Clothing,Dress,4,75.17,Debit Card,Najaf,Female,23,64.506
764,1159,2024-02-03,Sports,Misc,6,25.0,Credit Card,Mosul,Female,23,19.032
1250,8864,2024-08-15,Sports,Misc,9,51.41,Debit Card,Baghdad,Male,43,35.179
971,5831,2024-03-17,Clothing,T-Shirt,8,17.0,Cash,Kirkuk,Female,25,14.735
421,2011,2024-05-04,Groceries,Misc,8,35.48,Credit Card,Najaf,Female,29,18.814
1342,4883,2024-05-05,Books,Cookbook,8,29.29,Credit Card,Kirkuk,Male,22,25.185
556,7311,2024-01-01,Clothing,Jeans,8,47.9,PayPal,Najaf,Male,33,42.853
1494,3560,2024-02-24,Electronics,Smartphone,9,87.2,Cash,Basra,Male,38,77.667
913,7757,2024-07-04,Books,Textbook,9,48.06,PayPal,Erbil,Male,48,28.16
1708,1410,2024-04-04,Clothing,Jacket,3,53.0,Credit Card,Erbil,Male,52,32.583
1399,9457,2024-03-19,Electronics,Camera,1,82.53,Cash,Basra,Female,20,48.949
40,9999,2024-01-09,Sports,Misc,10,32.57,PayPal,Baghdad,Female,35,27.302
89,3088,2024-09-25,Beauty,Foundation,6,40.76,Debit Card,Basra,Female,51,30.186
1773,7114,2024-07-06,Clothing,Dress,7,50.45,Cash,Kirkuk,Female,47,28.986
1331,7614,2024-05-25,Books,Textbook,10,73.37,Cash,Kirkuk,Female,43,38.753
221,1853,2024-08-10,Home Decor,Vase,4,82.94,Debit Card,Erbil,Male,50,68.087
1096,7253,2024-11-13,Home Decor,Vase,5,75.72,PayPal,Mosul,Male,48,38.541
784,4407,2024-02-09,Groceries,Misc,4,54.71,Cash,Baghdad,Female,19,49.069
1161,2330,2024-04-08,Books,Textbook,2,77.17,PayPal,Baghdad,Male,50,54.09
782,5250,2024-08-30,Books,Cookbook,4,20.77,Debit Card,Kirkuk,Male,44,17.747
474,7660,2024-11-25,Books,Biography,9,13.93,PayPal,Baghdad,Female,64,10.101
1613,9247,2024-11-01,Sports,Misc,5,36.12,Cash,Kirkuk,Female,61,20.282
649,9087,2024-01-07,Electronics,Headphones,5,18.93,Credit Card,Kirkuk,Female,53,12.667
903,2659,2024-01-11,Home Decor,Curtains,2,23.23,Credit Card,Kirkuk,Male,49,13.349
1214,8584,2024-08-08,Clothing,Dress,7,75.62,Cash,Basra,Female,27,60.551
758,5837,2024-02-12,Clothing,T-Shirt,2,14.11,Cash,Najaf,Female,35,11.429
787,2516,2024-01-20,Clothing,Jacket,10,48.46,Credit Card,Najaf,Male,62,33.888
158,2680,2024-09-30,Sports,Misc,5,14.39,Credit Card,Basra,Male,36,9.324
1795,6995,2024-10-31,Sports,Misc,9,68.22,Debit Card,Baghdad,Male,48,44.869
1162,2619,2024-06-09,Beauty,Lipstick,3,63.74,PayPal,Kirkuk,Male,30,41.086
718,6987,2024-12-08,Electronics,Camera,9,32.55,Credit Card,Baghdad,Female,41,18.722
271,5535,2024-08-22,Books,Cookbook,4,38.44,Cash,Basra,Female,33,27.776
153,3340,2024-09-30,Home Decor,Curtains,3,79.43,PayPal,Baghdad,Male,21,64.766
1338,3295,2024-09-19,Home Decor,Lamp,1,6.72,Credit Card,Basra,Male,27,5.716
328,5990,2024-02-20,Clothing,T-Shirt,9,73.77,PayPal,Kirkuk,Female,36,65.294
505,2752,2024-10-05,Home Decor,Curtains,9,70.92,PayPal,Baghdad,Female,56,58.101
1861,4310,2024-11-04,Groceries,Misc,9,86.09,Cash,Kirkuk,Female,65,53.762
1706,6920,2024-03-24,Clothing,Jeans,9,41.84,Debit Card,Basra,Female,33,37.154
1642,5575,2024-08-18,Groceries,Misc,10,61.64,Credit Card,Basra,Male,21,47.44
1462,2898,2024-11-21,Beauty,Lipstick,5,88.14,Cash,Erbil,Female,27,62.173
1997,8253,2024-05-08,Groceries,Misc,7,54.58,Credit Card,Najaf,Male,48,30.534
703,8921,2024-11-13,Beauty,Perfume,2,41.75,Debit Card,Erbil,Male,39,24.389
1710,2885,2024-03-11,Beauty,Foundation,9,89.72,Cash,Mosul,Male,56,62.518
39,1763,2024-11-11,Sports,Misc,7,37.47,PayPal,Baghdad,Female,19,33.371
602,9515,2024-06-22,Home Decor,Candle,2,75.85,Debit Card,Basra,Female,48,64.101
582,6778,2024-07-31,Electronics,Laptop,2,67.32,Cash,Kirkuk,Female,35,57.797
1061,4995,2024-04-15,Books,Novel,1,94.56,PayPal,Basra,Female,45,75.687
721,8488,2024-05-22,Clothing,T-Shirt,8,10.35,Debit Card,Basra,Female,41,7.581
59,2487,2024-08-09,Groceries,Misc,6,64.09,Credit Card,Baghdad,Female,62,46.702
904,2865,2024-10-25,Home Decor,Vase,2,16.55,Debit Card,Baghdad,Female,43,10.823
1326,5959,2024-07-02,Electronics,Camera,3,7.35,Credit Card,Erbil,Male,30,4.708
1477,2751,2024-07-29,Clothing,Dress,1,38.49,Cash,Erbil,Male,48,26.966
1401,8075,2024-11-04,Books,Cookbook,1,37.25,Credit Card,Baghdad,Male,21,20.888
1022,2924,2024-02-01,Home Decor,Candle,7,95.02,Debit Card,Kirkuk,Male,39,81.476
854,9890,2024-06-12,Clothing,T-Shirt,6,23.06,Credit Card,Mosul,Male,27,17.783
1117,2228,2024-09-13,Home Decor,Vase,7,76.97,Debit Card,Erbil,Female,56,46.14
347,5175,2024-05-18,Home Decor,Lamp,5,31.24,PayPal,Baghdad,Female,61,27.828
380,6755,2024-01-06,Home Decor,Lamp,3,49.27,Cash,Mosul,Female,33,26.087
341,1123,2024-08-03,Books,Novel,6,96.62,Credit Card,Erbil,Male,62,55.393
1412,3920,2024-09-10,Electronics,Smartphone,9,31.65,Credit Card,Erbil,Male,58,16.176
1674,7646,2024-08-05,Beauty,Lipstick,10,82.24,Cash,Mosul,Female,24,68.929
1863,6931,2024-06-09,Sports,Misc,3,27.87,Credit Card,Basra,Female,44,21.336
1884,7336,2024-10-22,Clothing,Dress,8,43.26,Credit Card,Baghdad,Male,55,27.84
803,7762,2024-10-09,Electronics,Headphones,10,28.33,Debit Card,Baghdad,Female,49,16.617
390,1821,2024-12-13,Groceries,Misc,1,85.92,PayPal,Mosul,Female,55,57.283
608,9245,2024-01-06,Beauty,Mascara,4,51.77,Credit Card,Baghdad,Male,39,29.93
1420,6144,2024-04-17,Clothing,Jeans,7,62.13,Debit Card,Najaf,Female,51,52.932
643,2832,2024-09-22,Electronics,Laptop,5,77.29,PayPal,Najaf,Male,64,55.881
1512,4394,2024-05-20,Electronics,Laptop,4,56.04,Credit Card,Baghdad,Male,60,42.35
1605,3076,2024-08-23,Electronics,Laptop,9,6.55,Credit Card,Baghdad,Male,58,5.607
589,8005,2024-05-08,Groceries,Misc,2,66.29,Cash,Najaf,Female,26,58.682
1382,2022,2024-01-15,Electronics,Headphones,4,33.73,Debit Card,Baghdad,Male,33,21.029
1174,7735,2024-08-16,Electronics,Headphones,6,70.65,PayPal,Baghdad,Female,21,48.507
913,3355,2024-02-18,Books,Cookbook,2,69.63,Credit Card,Baghdad,Male,37,57.638
289,1553,2024-03-30,Home Decor,Lamp,8,8.03,Cash,Mosul,Male,36,4.257
1304,4459,2024-08-08,Beauty,Perfume,1,72.51,Debit Card,Kirkuk,Male,61,43.066
1142,6834,2024-09-15,Beauty,Foundation,8,34.24,Debit Card,Erbil,Male,38,30.625
1105,6951,2024-06-26,Books,Textbook,8,64.15,Cash,Erbil,Female,52,52.969
1693,6840,2024-08-29,Books,Novel,5,58.26,Cash,Kirkuk,Female,61,38.261
1848,4286,2024-04-04,Groceries,Misc,8,53.36,Debit Card,Mosul,Male,65,28.446
1580,5566,2024-10-08,Groceries,Misc,2,16.37,PayPal,Erbil,Female,41,12.249
285,7913,2024-04-07,Home Decor,Lamp,4,23.67,Debit Card,Kirkuk,Female,55,14.096
197,1242,2024-01-04,Sports,Misc,6,33.31,Cash,Erbil,Female,62,25.256
1869,7552,2024-11-08,Home Decor,Candle,2,55.12,PayPal,Baghdad,Female,53,32.046
1211,5293,2024-11-20,Sports,Misc,8,26.64,PayPal,Baghdad,Male,45,23.76
1198,5199,2024-10-31,Home Decor,Lamp,3,43.57,PayPal,Mosul,Male,56,30.101
565,5579,2024-10-10,Books,Textbook,10,24.53,Debit Card,Erbil,Male,61,17.608
1334,9769,2024-08-16,Books,Novel,1,21.4,Credit Card,Mosul,Female,25,11.047
799,5798,2024-06-28,Electronics,Smartphone,9,30.46,PayPal,Najaf,Female,35,25.984
718,1216,2024-01-17,Books,Cookbook,7,90.64,PayPal,Erbil,Female,55,64.413
443,7995,2024-04-18,Clothing,Jacket,9,92.28,Credit Card,Najaf,Female,25,53.795
48,4470,2024-04-22,Books,Novel,10,83.48,Credit Card,Baghdad,Female,60,68.069
1058,5315,2024-04-26,Clothing,Dress,2,66.23,Credit Card,Baghdad,Female,35,55.636
1843,7015,2024-12-03,Books,Cookbook,5,46.61,Credit Card,Mosul,Female,35,25.973
952,9616,2024-09-01,Groceries,Misc,6,52.79,Debit Card,Najaf,Male,50,30.447
334,7369,2024-12-15,Beauty,Foundation,8,83.26,Debit Card,Najaf,Female,45,71.144
1095,3921,2024-01-08,Electronics,Laptop,8,69.25,Credit Card,Kirkuk,Female,18,43.811
139,3227,2024-08-14,Books,Textbook,7,99.31,Debit Card,Baghdad,Male,43,69.027
1725,4090,2024-06-14,Beauty,Mascara,10,96.78,Debit Card,Basra,Female,44,48.846
1680,4929,2024-07-22,Electronics,Laptop,2,98.22,Credit Card,Najaf,Male,60,73.419
1672,7907,2024-05-07,Beauty,Foundation,5,35.88,Credit Card,Basra,Male,63,28.225
115,5924,2024-08-07,Home Decor,Lamp,5,79.99,PayPal,Baghdad,Female,52,44.829
1683,2430,2024-12-16,Sports,Misc,3,82.5,Cash,Kirkuk,Female,42,71.976
1024,1171,2024-10-18,Books,Cookbook,3,79.93,Credit Card,Kirkuk,Female,31,55.523
1491,7456,2024-05-14,Sports,Misc,7,77.53,Debit Card,Erbil,Male,25,60.232
1521,6435,2024-10-09,Clothing,Jeans,6,7.51,PayPal,Kirkuk,Male,35,4.141
594,1430,2024-11-19,Home Decor,Candle,9,25.95,PayPal,Baghdad,Male,56,13.259
906,9674,2024-07-10,Home Decor,Curtains,4,35.13,Cash,Basra,Male,65,27.702
1365,2401,2024-03-24,Clothing,Jeans,3,95.46,PayPal,Basra,Female,43,60.144
250,5973,2023-12-31,Electronics,Laptop,4,23.97,PayPal,Basra,Male,32,16.771
20,5291,2024-03-08,Home Decor,Vase,5,99.62,Debit Card,Basra,Female,19,53.154
1778,4404,2024-01-07,Groceries,Misc,7,10.45,Credit Card,Najaf,Female,22,5.849
517,4187,2024-07-24,Groceries,Misc,4,64.88,Cash,Basra,Female,43,33.465
195,2000,2024-10-10,Beauty,Mascara,9,58.69,PayPal,Mosul,Female,50,45.667
835,1178,2024-12-05,Clothing,T-Shirt,9,16.04,PayPal,Baghdad,Male,34,13.948
170,2739,2024-09-05,Beauty,Foundation,7,42.14,PayPal,Erbil,Female,48,29.529
781,3195,2024-10-27,Clothing,Dress,7,31.38,PayPal,Najaf,Male,24,27.385
1817,5180,2024-08-24,Sports,Misc,4,77.28,Credit Card,Basra,Male,45,41.515
1318,7418,2024-04-11,Beauty,Mascara,2,88.72,Debit Card,Basra,Female,27,71.263
188,2549,2024-10-09,Clothing,Jacket,1,14.62,Debit Card,Baghdad,Female,46,9.819
553,1447,2024-08-23,Sports,Misc,4,96.51,Cash,Najaf,Male,60,70.325
1706,1956,2024-11-17,Groceries,Misc,7,58.04,PayPal,Basra,Female,21,43.146
138,7485,2024-10-10,Home Decor,Vase,9,85.09,Credit Card,Erbil,Female,62,71.215
639,7683,2024-04-22,Beauty,Foundation,7,17.76,Cash,Baghdad,Female,27,8.932
1853,6461,2024-09-21,Books,Textbook,5,78.26,Debit Card,Najaf,Male,32,54.472
13,9484,2024-02-18,Home Decor,Candle,6,56.87,Cash,Najaf,Male,60,39.668
82,4400,2024-11-08,Sports,Misc,4,30.93,PayPal,Erbil,Male,19,23.102
1822,1791,2024-06-01,Home Decor,Lamp,6,79.72,PayPal,Erbil,Male,34,46.863
1618,8768,2024-05-04,Beauty,Lipstick,10,29.86,Cash,Najaf,Female,61,26.496
1541,2521,2024-03-08,Beauty,Lipstick,2,22.19,PayPal,Baghdad,Male,37,11.184
1661,2256,2024-06-21,Sports,Misc,2,8.8,Debit Card,Basra,Female,19,6.547
671,8898,2024-09-12,Clothing,T-Shirt,1,58.29,Debit Card,Najaf,Male,50,31.369
859,7339,2024-04-19,Electronics,Smartphone,3,52.54,Credit Card,Mosul,Male,53,32.737
395,3239,2024-12-10,Books,Biography,2,23.5,PayPal,Baghdad,Male,51,13.223
1164,1049,2024-04-02,Clothing,Dress,4,6.97,Credit Card,Najaf,Female,60,5.88
82,4641,2024-02-10,Electronics,Headphones,9,48.12,Credit Card,Baghdad,Male,59,34.304
144,6324,2024-05-27,Groceries,Misc,4,83.99,PayPal,Basra,Male,36,54.152
290,9796,2024-06-08,Home Decor,Candle,7,60.64,Cash,Basra,Female,57,39.017
412,2999,2024-07-06,Electronics,Camera,9,50.69,Debit Card,Erbil,Male,51,39.051
877,7310,2024-12-02,Groceries,Misc,6,11.49,PayPal,Kirkuk,Male,30,7.048
663,9362,2024-12-11,Clothing,Jacket,6,31.23,PayPal,Najaf,Female,36,21.332
479,9081,2024-02-13,Books,Biography,7,6.93,PayPal,Najaf,Female,44,4.352
1162,1754,2024-08-24,Clothing,Jacket,4,78.53,PayPal,Erbil,Female,27,70.138
704,9032,2024-07-28,Electronics,Headphones,6,67.94,Cash,Mosul,Female,23,59.648
30,1655,2024-06-14,Clothing,Jacket,2,48.76,Cash,Kirkuk,Male,18,32.892
53,4518,2024-05-19,Books,Novel,4,74.0,Credit Card,Najaf,Male,46,37.214
942,1143,2024-06-08,Books,Biography,9,9.74,Cash,Baghdad,Male,29,7.946
1699,3959,2024-11-11,Electronics,Smartphone,4,93.1,PayPal,Baghdad,Female,65,73.214
772,9432,2024-05-09,Groceries,Misc,10,76.46,Credit Card,Erbil,Male,36,57.33
1549,6831,2024-12-26,Groceries,Misc,1,45.64,Credit Card,Basra,Female,26,39.453
1531,5944,2024-04-14,Groceries,Misc,4,77.0,PayPal,Basra,Male,19,68.691
720,7787,2024-07-28,Electronics,Camera,1,42.07,Debit Card,Baghdad,Male,59,33.125
850,1475,2024-11-12,Electronics,Laptop,3,78.54,Cash,Najaf,Female,20,58.955
932,2318,2024-11-08,Home Decor,Lamp,10,80.82,Debit Card,Kirkuk,Female,47,62.461
1572,8428,2024-08-09,Books,Novel,10,54.58,Debit Card,Baghdad,Female,62,46.997
1809,5595,2024-06-15,Beauty,Foundation,1,51.06,Credit Card,Najaf,Male,28,36.047
1056,5281,2024-03-28,Clothing,Jeans,4,96.77,Cash,Basra,Female,27,74.001
1458,7376,2024-11-18,Beauty,Perfume,8,46.49,Debit Card,Erbil,Male,25,29.989
924,6578,2024-08-25,Clothing,T-Shirt,9,85.91,PayPal,Mosul,Male,54,73.871
1896,8696,2024-05-02,Sports,Misc,10,48.74,PayPal,Mosul,Male,40,32.13
10,8184,2024-08-15,Books,Cookbook,10,70.71,Cash,Basra,Male,37,37.869
1536,3660,2024-03-19,Clothing,T-Shirt,9,45.44,Cash,Baghdad,Male,62,34.676
1177,4404,2024-01-08,Sports,Misc,6,20.81,PayPal,Baghdad,Male,56,11.527
1617,2097,2024-12-17,Electronics,Camera,1,75.76,Debit Card,Erbil,Male,42,45.107
301,6310,2024-01-23,Home Decor,Lamp,3,36.47,Cash,Baghdad,Female,54,19.235
1860,3366,2024-11-22,Beauty,Perfume,8,95.83,Cash,Najaf,Female,58,51.516
824,6127,2024-08-18,Electronics,Headphones,3,13.84,Credit Card,Basra,Male,26,11.613
1995,3574,2024-11-04,Sports,Misc,4,8.41,Cash,Basra,Male,46,7.501
894,1062,2024-08-15,Books,Biography,8,98.52,PayPal,Baghdad,Male,18,75.565
53,4737,2024-08-03,Groceries,Misc,1,82.42,Debit Card,Kirkuk,Female,22,45.149
1337,4243,2024-05-09,Clothing,Jeans,2,93.41,Cash,Erbil,Female,58,66.351
1129,8747,2024-12-19,Electronics,Smartphone,9,29.71,Debit Card,Basra,Female,19,23.863
939,4496,2024-09-08,Groceries,Misc,1,95.56,Debit Card,Najaf,Male,24,69.251
1203,2327,2024-03-21,Beauty,Foundation,1,8.18,Cash,Kirkuk,Female,24,5.231
1217,6749,2024-12-25,Clothing,T-Shirt,8,63.56,Credit Card,Mosul,Male,48,51.002
1141,6861,2024-01-09,Home Decor,Vase,4,15.41,PayPal,Kirkuk,Male,62,11.991
1471,8564,2024-07-31,Groceries,Misc,8,84.77,Credit Card,Kirkuk,Male,57,44.945
1360,6204,2024-10-15,Books,Novel,7,57.91,PayPal,Kirkuk,Male,47,35.158
1827,5146,2024-11-16,Books,Biography,4,16.49,Credit Card,Mosul,Female,27,12.986
981,7252,2024-07-12,Beauty,Foundation,9,6.67,Debit Card,Kirkuk,Male,48,4.018
1203,8831,2024-04-21,Books,Textbook,6,49.64,Debit Card,Kirkuk,Female,38,42.443
113,8536,2024-10-10,Clothing,Dress,7,19.44,Debit Card,Kirkuk,Male,26,9.798
1956,2209,2023-12-29,Clothing,Dress,6,46.48,Cash,Baghdad,Female,65,30.677
1496,7321,2024-06-06,Groceries,Misc,7,47.83,Cash,Najaf,Female,34,25.905
1665,7065,2024-10-06,Electronics,Laptop,5,41.59,PayPal,Mosul,Female,41,30.393
1946,8563,2024-07-31,Home Decor,Curtains,6,16.45,Credit Card,Kirkuk,Male,34,9.492
128,9019,2024-02-13,Home Decor,Candle,4,61.58,Credit Card,Baghdad,Male,24,46.965
1211,1146,2024-03-20,Books,Textbook,4,81.49,PayPal,Mosul,Male,65,55.946
1983,1651,2024-04-15,Home Decor,Candle,4,60.06,PayPal,Najaf,Female,53,41.096
43,8582,2024-01-24,Home Decor,Candle,2,10.75,Debit Card,Najaf,Female,32,8.896
1711,6100,2024-12-14,Books,Textbook,9,72.03,Debit Card,Najaf,Female,44,39.687
552,6214,2024-09-03,Books,Biography,3,60.43,Credit Card,Erbil,Male,21,53.945
1118,6252,2024-08-10,Electronics,Laptop,5,65.22,Credit Card,Najaf,Female,54,53.964
381,7042,2024-05-16,Electronics,Headphones,8,7.83,Debit Card,Basra,Male,35,3.981
123,2887,2024-08-07,Clothing,Dress,9,57.74,Cash,Basra,Male,52,51.618
652,4019,2024-05-16,Clothing,Dress,4,79.33,Debit Card,Basra,Male,57,68.298
64,5000,2024-06-08,Books,Textbook,6,89.16,Credit Card,Baghdad,Female,44,61.632
1020,2693,2024-03-24,Electronics,Laptop,5,63.97,Cash,Baghdad,Female,64,33.282
327,3029,2024-01-17,Sports,Misc,5,25.06,Credit Card,Kirkuk,Male,29,20.951
1975,8645,2024-05-16,Books,Novel,6,47.39,Credit Card,Mosul,Male,61,35.056
6,4991,2024-10-02,Beauty,Mascara,3,11.13,Credit Card,Basra,Female,28,8.182
1072,9671,2024-10-24,Sports,Misc,4,60.08,Debit Card,Erbil,Female,31,49.182
1491,1533,2024-08-14,Sports,Misc,10,35.96,PayPal,Erbil,Female,46,21.238
413,3437,2024-12-07,Books,Novel,2,89.35,Cash,Basra,Male,52,77.123
1158,5414,2024-10-11,Home Decor,Vase,7,98.78,Cash,Basra,Male,21,80.196
1068,3128,2024-08-15,Home Decor,Vase,10,95.74,Debit Card,Baghdad,Male,65,83.895
973,1439,2024-06-08,Books,Cookbook,6,28.55,Credit Card,Erbil,Female,32,14.445
38,7840,2024-04-12,Books,Biography,4,7.63,Credit Card,Mosul,Female,41,5.425
1255,8104,2024-05-04,Books,Biography,10,58.87,Credit Card,Kirkuk,Female,36,50.686
1229,4859,2024-04-29,Beauty,Foundation,5,63.78,PayPal,Basra,Male,26,45.5
1606,5508,2024-12-07,Books,Novel,10,52.98,PayPal,Najaf,Male,51,44.147
1387,1424,2024-05-14,Sports,Misc,10,37.24,Credit Card,Baghdad,Female,54,28.172
1221,4686,2024-04-21,Electronics,Laptop,10,35.91,Cash,Kirkuk,Female,54,20.156
1582,3296,2024-09-04,Sports,Misc,10,44.84,Debit Card,Erbil,Male,31,22.444
1191,2520,2024-08-07,Electronics,Laptop,1,32.78,PayPal,Kirkuk,Female,62,24.371
134,4184,2024-08-13,Groceries,Misc,3,89.09,Credit Card,Najaf,Female,61,45.782
1130,7694,2024-03-30,Home Decor,Lamp,1,44.97,Debit Card,Kirkuk,Female,26,24.169
778,6878,2024-08-05,Home Decor,Vase,8,43.46,Debit Card,Basra,Male,49,23.64
1810,1380,2024-10-04,Electronics,Camera,2,11.55,Cash,Najaf,Male,35,9.469
1895,4949,2024-03-15,Home Decor,Candle,6,42.25,PayPal,Baghdad,Male,38,35.308
295,3995,2024-10-27,Books,Textbook,4,54.15,Debit Card,Kirkuk,Male,55,28.953
1402,2564,2024-02-01,Home Decor,Curtains,6,8.2,Cash,Kirkuk,Male,30,4.995
639,6618,2024-10-21,Beauty,Mascara,7,92.45,Cash,Baghdad,Male,40,59.223
454,7427,2024-09-26,Books,Cookbook,2,30.41,Debit Card,Najaf,Female,30,20.53
1632,6257,2024-12-06,Clothing,Jacket,3,93.19,PayPal,Baghdad,Male,46,74.158
1708,1062,2024-11-30,Home Decor,Vase,9,39.33,Debit Card,Kirkuk,Female,23,34.885
1611,3041,2024-07-04,Clothing,Jacket,6,67.56,Debit Card,Baghdad,Female,39,34.103
1285,8335,2024-06-22,Sports,Misc,8,49.51,Credit Card,Basra,Male,60,39.236
984,3530,2024-09-20,Books,Novel,2,84.43,PayPal,Kirkuk,Male,32,70.111
1694,4358,2024-05-02,Groceries,Misc,7,86.2,Cash,Kirkuk,Female,48,74.61
819,8939,2024-11-21,Clothing,T-Shirt,9,39.26,PayPal,Erbil,Male,63,24.064
781,9213,2024-08-17,Books,Biography,9,8.36,Cash,Mosul,Female,43,7.262
625,8887,2024-10-06,Groceries,Misc,9,24.37,Cash,Baghdad,Female,41,14.846
1550,7652,2024-07-28,Beauty,Perfume,10,37.73,Debit Card,Basra,Female,58,22.801
222,2786,2024-05-24,Clothing,T-Shirt,1,64.28,Credit Card,Basra,Female,34,32.551
1014,9390,2024-09-04,Groceries,Misc,7,73.31,PayPal,Basra,Male,50,60.82
1100,2392,2024-03-23,Electronics,Camera,3,11.66,PayPal,Erbil,Female,65,7.264
937,3671,2024-08-01,Clothing,T-Shirt,9,16.78,Cash,Basra,Male,40,10.787
699,6987,2024-08-21,Beauty,Lipstick,10,65.99,Credit Card,Basra,Female,27,50.786
148,7997,2024-02-23,Groceries,Misc,1,58.47,Credit Card,Basra,Female,54,33.154
1536,5801,2024-09-16,Beauty,Foundation,10,80.98,Debit Card,Erbil,Male,26,60.301
1606,3424,2024-04-16,Books,Cookbook,6,78.19,Credit Card,Kirkuk,Male,53,49.607
1669,3371,2024-05-19,Electronics,Laptop,10,43.52,Credit Card,Mosul,Male,58,26.687
1834,2997,2024-07-21,Groceries,Misc,3,52.68,Cash,Najaf,Female,59,38.803
684,1010,2024-05-30,Electronics,Laptop,9,88.77,PayPal,Mosul,Male,35,67.248
259,6841,2024-04-18,Beauty,Foundation,2,49.96,Debit Card,Basra,Male,46,29.166
1384,8915,2024-08-14,Clothing,Dress,3,18.09,Cash,Najaf,Female,30,11.316
613,7125,2024-06-03,Electronics,Headphones,8,15.71,Cash,Najaf,Male,62,9.219
1694,6460,2024-06-25,Clothing,T-Shirt,1,30.14,Debit Card,Najaf,Male,19,19.111
1040,5986,2024-12-21,Sports,Misc,8,5.92,PayPal,Najaf,Female,33,4.267
1288,8525,2024-04-29,Books,Cookbook,7,19.31,PayPal,Baghdad,Male,29,14.87
759,7156,2024-11-30,Clothing,Dress,4,83.69,Debit Card,Erbil,Female,31,70.264
591,8487,2024-12-10,Beauty,Foundation,9,11.23,Debit Card,Kirkuk,Male,34,7.247
1319,9902,2024-08-20,Clothing,T-Shirt,10,75.49,Credit Card,Erbil,Male,43,49.966
897,2416,2024-03-23,Sports,Misc,4,46.46,PayPal,Kirkuk,Female,39,34.579
1601,4532,2024-01-15,Beauty,Lipstick,2,72.08,Cash,Erbil,Female,61,39.3
112,3215,2024-04-08,Home Decor,Vase,6,89.96,Cash,Basra,Male,65,80.159
857,8514,2024-07-27,Home Decor,Curtains,1,83.8,PayPal,Mosul,Male,20,71.686
844,3627,2024-02-19,Sports,Misc,9,23.66,Debit Card,Basra,Female,49,19.452
996,8686,2024-06-30,Electronics,Camera,3,37.24,PayPal,Mosul,Female,38,30.064
328,6804,2024-03-03,Books,Textbook,1,7.09,Cash,Kirkuk,Female,26,5.353
450,9524,2024-03-25,Groceries,Misc,1,89.75,Credit Card,Mosul,Female,30,46.329
636,4710,2024-07-10,Home Decor,Curtains,5,75.46,Debit Card,Mosul,Female,23,66.083
989,2436,2024-01-09,Electronics,Laptop,10,13.06,PayPal,Mosul,Male,27,8.044
449,3761,2024-08-10,Electronics,Laptop,5,32.7,Debit Card,Najaf,Male,26,16.983
1921,6086,2024-06-10,Home Decor,Candle,7,32.36,Credit Card,Baghdad,Male,62,28.023
1938,2550,2024-10-08,Clothing,T-Shirt,2,17.55,PayPal,Basra,Male,51,13.86
688,5513,2024-11-02,Home Decor,Candle,2,58.34,PayPal,Kirkuk,Female,65,41.715
1508,7683,2024-09-20,Home Decor,Curtains,2,99.61,Debit Card,Kirkuk,Female,49,84.231
258,1090,2024-10-18,Books,Novel,4,44.57,Debit Card,Baghdad,Female,62,22.981
1809,3422,2024-04-10,Sports,Misc,8,59.54,PayPal,Basra,Male,27,46.037
860,7773,2024-12-01,Books,Biography,8,48.33,Cash,Kirkuk,Male,32,38.494
1939,7819,2024-10-13,Electronics,Headphones,6,55.29,Cash,Mosul,Male,26,48.085
1651,8053,2024-08-28,Beauty,Lipstick,7,37.09,Debit Card,Mosul,Female,60,30.667
341,1510,2024-02-05,Beauty,Mascara,6,96.18,Credit Card,Najaf,Male,56,54.089
1708,1217,2024-03-21,Electronics,Headphones,7,66.43,PayPal,Mosul,Male,62,55.889
588,2747,2024-07-29,Sports,Misc,2,39.22,Credit Card,Najaf,Female,65,32.575
189,7292,2024-05-06,Clothing,Dress,9,70.22,Cash,Basra,Female,53,51.147
54,3861,2024-08-19,Sports,Misc,2,25.87,PayPal,Kirkuk,Female,65,15.474
1365,4726,2024-05-30,Beauty,Mascara,8,18.77,Debit Card,Najaf,Female,51,11.432
116,4688,2024-02-13,Groceries,Misc,8,68.14,Debit Card,Mosul,Male,29,50.532
176,5558,2024-01-04,Books,Textbook,7,92.55,Debit Card,Basra,Male,64,72.489
1560,1246,2024-06-12,Home Decor,Curtains,8,42.7,Cash,Baghdad,Male,39,37.358
1223,3420,2024-03-10,Home Decor,Candle,8,14.63,PayPal,Mosul,Female,65,8.824
1385,4267,2024-01-12,Beauty,Lipstick,6,91.83,Debit Card,Najaf,Male,39,69.742
659,6619,2024-02-04,Electronics,Headphones,10,15.18,Cash,Baghdad,Female,61,8.772
177,9171,2024-11-18,Electronics,Smartphone,9,78.08,Cash,Erbil,Male,65,61.819
827,1350,2024-09-16,Books,Textbook,1,64.16,Debit Card,Baghdad,Male,33,46.657
1229,6242,2024-03-08,Home Decor,Candle,6,18.9,PayPal,Erbil,Male,28,15.386
1688,9400,2024-08-11,Sports,Misc,7,28.53,Credit Card,Basra,Female,60,19.516
1388,4258,2024-03-30,Electronics,Smartphone,8,89.82,PayPal,Najaf,Male,47,47.679
1897,4453,2024-01-17,Clothing,Jeans,7,41.44,Cash,Kirkuk,Male,47,21.125
